text,weak_label,confidence,rule_triggered
"国际车联网开发主管师(J15986)。工作职责:""1. 负责国际车联网云端TSP，APP相关功能的需求定义、供应商定点，开发，测试等完整流程；2. 作为车型国际车联网服务项目管理接口对接内部相关职能部门，以及供应商，推进车联网服务开发项目执行。3. 与各相关部门紧密合作解决开发及产品开发过程中遇到的各种问题；4. 维护车联网云端系统开发。5. 参与国际车联网的整体规划和合规性审核""任职资格:""1. ***本科及以上学历，计算机或电子，通信等相关专业；2. 具备5年以上工作经历；3. 熟悉车联网云端基本架构，需求定义，开发设计；4. 有车联网APP开发设计管理经验优先；5. 熟悉MQTT，TCP/IP相关通信协议，具有系统软件开发和调试经验；6. 了解TBOX、CAN协议、车载视频终端优先；7. 强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神；8. 能承受较强工作压力，具备责任心、团队意识、服务意识和创新.""",147,0.9173,similarity
汽车美容。诚聘美容师傅1名(中工）工作地点：佛山三水工作内容：1、车辆美容、装饰工作，清流内室、打蜡、捕光、封釉、精细镀膜、漆面护理等项目的施工2、积极配合同事的工作，有耐性，上进心，服从领导管理；3、待遇优势：提成点处于行业高位值水平，晋升管理层后增加团队绩效和管理绩效。4、17-30岁，初中及以上学历，汽车相关专业会做项目、一年驾照以上优先录取,136,0.8359,similarity
护面开发工程师（格拉默乘用车座椅新工厂）。1. 对接和管控客户端信息与图纸，负责产品技术定义；与整椅工程师对STO 面套进行沟通分析工艺可行性，以符合客户规范、方案规划、质量和成本目标。 2. 了解产品定义（STO、材料选择、缝纫定义），面套包覆设计(3D展开虚拟裁片、材料清单、样件制作)；面料特征（拉伸&回弹性、可压缩性、断裂纤维、耐久性、耐脏等）；整椅验证，精致工艺等内容。 3. 与面套项目负责人和工程主管合作，确保系统交付物的完成质...,0,0.8471,reject_textile
房产经纪人底薪4000➕五险 ➕高提点，有销售行业经验值优先。如果你正在找工作 请仔细耐心看完 这是一条专门为想改变现状想赚的多一点的伙伴所发的招聘信信息所以我在这里说的是 无论你是怎样的原因离开。现在赚钱的机会来了 改变自己的机会来了芒果不动产沈阳最大房产公司 线下门店2000多家 资源可以的得到保证上班时间早8.30晚6工作内容：在店里吹空调跟客户聊天给客户找房子 带客户看房 促成交易。当天开单当天提钱店里氛围特别好 年轻人居多00后90后没有那种社会气...,0,0.7044,reject_real_estate
机器人操作系统内核开发工程师r。岗位职责：1. 负责Linux操作系统内核的分析、移植和测试；2. 负责QEMU模拟环境和RISC-V编译工具链的构建和测试；3. 负责Linux操作系统驱动的开发和测试；4. 参与嵌入式系统相关内核的分析和设计工作。任职要求：1. 具备本科及以上学历，人工智能、电子、通信、自动化、计算机等相关方向；2. 熟悉C程序设计语言；3. 掌握操作系统基本原理；4. 具有内核开发、跨平台移植等相关工作经验...,8,0.968,similarity
九零/零零后喜欢的工作/包吃住。任职要求：1、年满18周岁，敢于挑战自己2、对房地产销售感兴趣（房产销售涉及电销、面销、网销提升自己的能力）3、踏实肯干，有强烈的赚钱欲望4、有良好的团队精神，高度的工作热情薪酬福利：1、底薪3000+提成35%—65%（房产经纪人平均薪资约8k-1w）2、提供住宿，部分门店包吃包住3、业绩不限于自己卖或租出去的房子，房源的录入和维护都有一定比例的分成5、完善的培训体系：新环境有专用的培训基地，湖...,0,0.7245,reject_real_estate
汽车美容。岗位职责 1、负责抛光打蜡、清洗发动机，清洗内室、封釉、精细镀膜等美容项目的施工； 2、负责对美容施工所需设备的保管及保养； 3、完成领导交办的其他工作。 任职资格： 1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑； 2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识； 3、吃苦耐劳，为人坦诚，并具有良好的团队合作意识； 4、有驾照； 5、全国连锁汽车品牌门店...,136,0.9043,similarity
汽车美容技师。岗位职责:1、负责普通洗车、抛光打蜡、清洗发动机，清洗内室、镀晶、精细洗车等美容项目的施工;2、负责对美容施工所需设备的保管及保养;3、完成领导交办的其他工作。任职资格:1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑;2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识;3、吃苦耐劳，抗压力强。,136,0.9132,similarity
线束工艺工程师。职位描述：1、根据技术部下发的高低压线束图纸进行转化，编制线束生产工艺BOM，产品的工艺流程图，SOP等工艺文件。2、负责汽车线束生产工装治具的规划和设计。3、负责线束生产工艺优化，生产流程优化、完善，生产线改善。4、负责产品工艺标准的制定与改善，及时处理异常问题，并提出有效纠正预防措施。5、负责协助分析品质问题，完成品质落实及提升品质。6、负责线束样品、量产订单的安排制作，指导员工生产，保质保量...,28,0.9835,similarity
信息安全工程师（数据方向）(J10693)。岗位职责:1.建立和完善公司信息/数据安全体系，制定和适配信息安全管理规定、指导书和流程文件，确保流程规定在集团实施落地；2.负责信息安全运营，定期开展安全稽核，识别安全隐患并出具报告，提出整改方案并监督实施；3．参与信息安全日常管理，构筑安全保密的办公环境，负责公司内部定期的信息安全审计工作，评估信息安全风险，及时识别潜在风险并进行整改；4．协助进行公司人员日常信息安全管理和意识教育工作，例行组...,66,0.9058,similarity
AI影像诊断专家。<br>工作职责 <br>1.对于外部标注数据进行复核和确认； <br>2.负责与合作医疗机构从专业影像和医学角度进行沟通； <br>3.参与关键数据标注； <br>4.参与模型建模、优化，从影像和医学角度，对模型结果进行评估和分析建议； <br>5.跟踪同影像、肿瘤相关的研究和论文等。 <br>任职要求 <br>1.持有执业医师资格证及相应设备上岗证； <br>2.三甲医院影像科工作经历，具备独立审核CT、MRI等诊断报告的能力； <br>3.医学影像专业，对于肿瘤领域特别是脑部肿瘤有深入研究者优先； <br>4.从事过医学人工智能方向相关工作者优先。 <br>,0,0.7907,reject_pure_medical
汽车美容主管。1.有汽车洗车美容相关工作经验，学过系统的汽车美容知识、有主管经验者优先考虑； 2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识； 3、吃苦耐劳，抗压力强。4.完成领导交办的其他工作。 （应聘美容中工者有驾驶证优先） 职位福利：包吃、包住,136,0.8764,similarity
汽车美容中工（包吃包住）。岗位职责：1、负责抛光打蜡、清洗发动机，清洗内室、精细镀膜、镀晶等美容项目的施工；2、负责对美容施工所需设备的保管及保养；3、完成领导交办的其他工作。 任职资格：1、1-3年汽车美容经验；2、熟练掌握抛光打蜡、清洗发动机，清洗内室、精细镀膜、镀晶等美容项目的施工；3、吃苦耐劳，抗压力强。 待遇：3000-4500元/月，月休4天（轮休制），包吃，包住（或提供住房补贴均可），加班费另计。工作地址：广...,136,0.8792,similarity
物流主管。1.根据客户订单，合理安排运输车辆，协助车辆办理相关手续。2.熟悉电脑办公软件使用，熟练运用TMS系统。3.负责对货物运输过程中的跟踪与监控，及时处理货物异常及相关理赔;4.能吃苦，能适应省外派驻。5.具体工作地址根据项目而定。6.对项目团队进行管控。职位福利：创业公司、年底双薪、餐补、弹性工作、五险一金、鼓励内部创新、多次晋升机会,118,0.8911,similarity
汽车美容。岗位职责：1、负责车辆精洗、漆面抛光、发动机清洗、内饰清洗、精细镀膜等美容项目的施工；2、负责对美容施工所需设备的保管及保养；3、完成领导交办的其他工作;4、客户接待和项目营销推广任职资格：1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑；2、熟练使用抛光机等漆面处理工具，对漆面养护有一定专业知识；3、如果你不具备以上条件，那也没关系，只要你有从事这个行业的兴趣和激情，有良好的学习和动手能力...,136,0.9181,similarity
汽车美容技师。岗位职责： 1、负责抛光打蜡、清洗发动机，清洗内室、封釉、精细镀膜等美容项目的施工； 2、负责对美容施工所需设备的保管及保养； 3、完成领导交办的其他工作。 任职资格： 1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑； 2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识； 3、吃苦耐劳，抗压力强。,136,0.8996,similarity
法律合规部副总经理。1.中共党员；2.本科以上学历，法学类、审计学等相关专业；3.具有国有企业法律合规、审计风控等有关工作经验；4.能熟练运用各种办公软件，具备一定文字水平和较强的统筹协调能力；5.品行端正、身体健康、性格开朗、善于交流；6.认同公司企业文化，遵纪守法，诚信廉洁，敢于担当，勤勉敬业，团结合作，职业素养好。,215,0.8227,similarity
